name,artist,id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,valence,sentiment,mood
Ophelia,The Lumineers,5NORWMFC27ywGSZxi8uquP,0.664,0.573,-6.519,0.0277,0.613,0.000363,0.0857,76.023,0.566,0.9934,Calm
THE SHADE,Rex Orange County,1gH1h30wkQdd9zhY3j7a8T,0.898,0.509,-7.973,0.062,0.391,0.0,0.0876,119.869,0.727,0.9822,Calm
Make You Mine,PUBLIC,5iFwAOB2TFkPJk8sMlxP8g,0.606,0.799,-4.452,0.0261,0.0128,0.0,0.15,103.014,0.638,0.9712,Calm
Looking Out for You,Joy Again,3jfZ9M23l0L7RxzYMTgBTv,0.682,0.9,-5.028,0.0874,0.0884,0.063,0.0685,100.721,0.937,0.6059,Calm
8TEEN,Khalid,5bgwqaRSS3M8WHWruHgSL5,0.83,0.585,-5.802,0.0366,0.225,0.00209,0.0576,105.03,0.642,-0.9966,Calm
This Is The Life,Amy Macdonald,2T3jgoAMbBXiMMD8pSc6QL,0.628,0.882,-5.024,0.0323,0.259,0.0,0.065,95.083,0.853,0.6868,Calm
Hurt Somebody,Noah Kahan,2Zg0aB5oVQlbQE1vzQmIIY,0.638,0.51,-6.485,0.305,0.344,0.0,0.212,114.576,0.448,-0.9978,Calm
Waiting On the World to Change,John Mayer,5imShWWzwqfAJ9gXFpGAQh,0.578,0.756,-5.82,0.115,0.157,0.000232,0.249,176.739,0.663,-0.1596,Calm
Banana Pancakes,Jack Johnson,0BgbobvykXxEvxo2HhCuvM,0.814,0.373,-8.017,0.116,0.602,1.7e-05,0.0931,114.548,0.632,0.9922,Calm
C U Girl,Steve Lacy,6FBzhcfgGacfXF3AmtfEaX,0.414,0.473,-8.911,0.116,0.663,0.0523,0.128,100.0,0.409,0.6858,Calm
Sunflower,Rex Orange County,7h2nmmoWDi2UpfYKLKWLYB,0.548,0.765,-4.463,0.0525,0.646,0.00378,0.522,129.933,0.573,-0.8633,Calm
Tip Toe,HYBS,0MJ5wKsPEeihONNfugHGy7,0.687,0.486,-8.673,0.0579,0.587,0.126,0.115,163.9,0.792,0.9823,Calm
Heat Waves,Glass Animals,3USxtqRwSYz57Ewm6wWRMp,0.761,0.525,-6.9,0.0944,0.44,6.7e-06,0.0921,80.87,0.531,0.9189,Calm
Someone New,Hozier,22sS7JkzeVeq4vOPCB6Fbj,0.593,0.539,-5.946,0.0349,0.407,2.31e-06,0.286,91.98,0.577,0.9992,Calm
comethru,Jeremy Zucker,18uwL0vNUanqZH0ro2QcOP,0.795,0.178,-11.991,0.0574,0.607,0.0,0.623,93.982,0.608,0.2905,Calm
I Feel It Coming,The Weeknd,5GXAXm5YOmYT0kL5jHvYBt,0.773,0.819,-5.946,0.118,0.426,0.0,0.0679,92.99,0.585,0.971,Calm
I Got You,Jack Johnson,12jjuxN1gxlm29cqL5M6MW,0.899,0.399,-6.553,0.038,0.61,1.52e-05,0.0923,98.067,0.544,0.694,Calm
Count on Me,Bruno Mars,7l1qvxWjxcKpB9PCtBuTbU,0.589,0.389,-5.972,0.028,0.851,0.0,0.0772,89.1,0.501,0.9917,Calm
4EVER,Clairo,5mIOsPuQdXchVY0jB5NO9Q,0.75,0.585,-7.576,0.0285,0.049,0.00552,0.155,102.331,0.584,0.5803,Calm
What A Wonderful World,Louis Armstrong,29U7stRjqHU6rMiS8BfaI9,0.271,0.165,-20.652,0.0351,0.729,1.6e-06,0.118,77.082,0.203,0.9856,Calm
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,-6.181,0.119,0.321,0.0,0.42,90.03,0.464,-0.9081,Calm
Dancing in My Room,347aidan,6Pgmqg15yVexuOgtzuxwoX,0.98,0.413,-11.052,0.101,0.671,7.95e-05,0.17,119.993,0.764,0.997,Calm
Nevermind,Dennis Lloyd,63SevszngYpZOwf63o61K4,0.6,0.688,-8.339,0.201,0.159,1.29e-05,0.409,99.977,0.0793,0.9627,Calm
Let's Fall in Love for the Night,FINNEAS,4pfhgOylRLcBll5JjUsJZj,0.737,0.408,-7.941,0.104,0.802,0.0,0.171,127.918,0.374,0.9743,Calm
From The Start,Laufey,43iIQbw5hx986dUEZbr3eN,0.664,0.405,-7.413,0.08,0.877,0.000765,0.11,81.89,0.743,0.965,Calm
Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),Felix Jaehn,3c8iiZGfEammKJuWTErE5x,0.778,0.566,-6.959,0.0311,0.672,0.000197,0.0698,117.971,0.479,0.978,Calm
Smokin Out The Window,Bruno Mars,3xVZYkcuWalGudeKl861wb,0.627,0.618,-8.529,0.0437,0.0558,0.0,0.351,82.03,0.848,0.8484,Calm
My Favorite Part,Mac Miller,66wkCYWlXzSTQAfnsPBptt,0.861,0.33,-7.194,0.0526,0.627,1.93e-06,0.14,95.016,0.718,0.9971,Calm
i'm so tired...,Lauv,7LpMG3AEaIJgs62HQhAa91,0.548,0.735,-7.572,0.236,0.173,0.0,0.195,101.252,0.498,0.9983,Calm
Shots - Broiler Remix,Imagine Dragons,0fsEFwLSJTSHSawhe864Cp,0.735,0.784,-7.128,0.0332,0.449,0.154,0.105,120.012,0.582,0.9729,Calm
Lose Control,Teddy Swims,17phhZDn6oGtzMe56NuWvj,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.104,159.92,0.242,0.9576,Calm
Sign of the Times,Harry Styles,5Ohxk2dO5COHF1krpoPigN,0.516,0.595,-4.63,0.0313,0.0275,0.0,0.109,119.972,0.222,-0.9812,Calm
Love Yourself,Justin Bieber,50kpGaPAhYJ3sGmk6vplg0,0.609,0.378,-9.828,0.438,0.835,0.0,0.28,100.418,0.515,0.9823,Calm
Night Changes,One Direction,5O2P9iiztwhomNh8xkR9lJ,0.672,0.52,-7.747,0.0353,0.859,0.0,0.115,120.001,0.37,-0.9825,Calm
Dancing On My Own,Calum Scott,2BOqDYLOJBiMOXShCV1neZ,0.681,0.174,-8.745,0.0315,0.837,3.35e-05,0.0983,112.672,0.231,0.9836,Calm
When We Were Young,Adele,6O5TrlFWTYvznd9fMC0VvU,0.376,0.595,-5.936,0.0496,0.303,0.0,0.095,144.361,0.265,0.9897,Calm
Used To Be Young,Miley Cyrus,41WQUSINanQHfhfKpFDsms,0.451,0.632,-3.843,0.0475,0.6,0.0,0.139,147.06,0.455,-0.5481,Calm
Someone You Loved,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,-5.679,0.0319,0.751,0.0,0.105,109.891,0.446,0.9718,Calm
Fix You,Coldplay,7LVHVU3tWfcxj5aiPFEW4Q,0.209,0.417,-8.74,0.0338,0.164,0.00196,0.113,138.178,0.124,-0.9041,Calm
Budapest,George Ezra,2ixsaeFioXJmMgkkbd4uj1,0.717,0.455,-8.303,0.0276,0.0846,0.0,0.11,127.812,0.389,0.99,Calm
golden hour,JVKE,5odlY52u43F5BjByhxg7wg,0.515,0.593,-4.801,0.0322,0.653,0.162,0.25,94.467,0.153,0.9847,Calm
Strangers,Kenya Grace,5mjYQaktjmjcMKcUIcqz4s,0.628,0.523,-8.307,0.0946,0.701,0.00274,0.219,169.982,0.416,0.9927,Calm
Supermarket Flowers,Ed Sheeran,4VuS959DSpr82t3qBqCrWG,0.589,0.242,-10.517,0.0442,0.914,0.0,0.0887,89.749,0.257,0.9952,Calm
ocean eyes,Billie Eilish,2uIX8YMNjGMD7441kqyyNU,0.475,0.37,-7.725,0.0361,0.819,0.0577,0.0841,144.828,0.157,-0.5851,Calm
Praying,Kesha,0jdny0dhgjUwoIp5GkqEaA,0.543,0.39,-7.202,0.0322,0.489,0.0,0.111,73.415,0.303,0.9968,Calm
The Man Who Can't Be Moved,The Script,3nqqDo8CcCLke3ZoTgiOKf,0.605,0.629,-5.051,0.0279,0.437,0.0,0.097,99.894,0.308,-0.6278,Calm
FourFiveSeconds,Rihanna,78TTtXnFQPzwqlbtbwqN0y,0.582,0.272,-5.662,0.0501,0.875,0.0,0.13,205.846,0.354,0.9657,Calm
Bubbly,Colbie Caillat,1lkvpmrCaXK8QtliFDcHBO,0.688,0.477,-6.684,0.036,0.594,0.0,0.115,127.866,0.257,0.9941,Calm
Clocks,Coldplay,0BCPKOYdS2jbQ8iyB56Zns,0.577,0.749,-7.215,0.0279,0.599,0.0115,0.183,130.97,0.255,-0.5803,Calm
Lover,Taylor Swift,1dGr1c8CrMLDpV6mPbImSI,0.359,0.543,-7.582,0.0919,0.492,1.58e-05,0.118,68.534,0.453,0.996,Calm
a thousand years,Christina Perri,6lanRgr6wXibZr8KgzXxBl,0.421,0.407,-7.445,0.0267,0.309,0.000961,0.11,139.028,0.161,0.9977,Calm
death bed (coffee for your head),Powfu,7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0.0,0.696,144.026,0.348,0.9852,Calm
SNAP,Rosa Linn,76OGwb5RA9h4FxQPT33ekc,0.565,0.636,-8.198,0.0638,0.107,9.9e-06,0.447,170.01,0.525,0.8457,Calm
Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,2YlZnw2ikdb837oKMKjBkW,0.63,0.53,-7.259,0.0434,0.4,0.0,0.177,108.038,0.417,0.9948,Calm
Lego House,Ed Sheeran,5ubHAQtKuFfiG4FXfLP804,0.592,0.637,-8.48,0.0992,0.562,0.0,0.13,159.701,0.565,0.998,Calm
Before You,Benson Boone,523f4oSjrZx83XDtRLnsIw,0.269,0.373,-7.113,0.0371,0.15,0.0,0.129,202.899,0.321,0.9837,Calm
Can I Be Him,James Arthur,0VhgEqMTNZwYL1ARDLLNCX,0.696,0.543,-6.164,0.0489,0.308,0.0,0.0939,107.969,0.479,0.9471,Calm
Mean It,Lauv,6mXdCcFnPKQznj4CmMRmHC,0.747,0.45,-8.543,0.0919,0.0407,0.0,0.17,96.001,0.329,-0.9683,Calm
You & I,One Direction,2afCBiru10AFckfOa49wIa,0.574,0.329,-6.829,0.0274,0.22,0.0,0.0986,130.993,0.356,0.9163,Calm
She Will Be Loved - Radio Mix,Maroon 5,4llK75pXNWZz6KAho2Gp16,0.651,0.663,-5.569,0.0281,0.228,0.0,0.0994,102.0,0.465,0.9979,Calm
All I Ask,Adele,6DEMMeWXfmFAXgDUMMzeg6,0.591,0.28,-5.494,0.0283,0.889,0.0,0.124,141.916,0.348,0.975,Calm
Eyes Closed,Ed Sheeran,3p7XQpdt8Dr6oMXSvRZ9bg,0.793,0.52,-7.457,0.0696,0.246,0.0,0.0878,107.014,0.309,0.9772,Calm
Must Have Been The Wind,Alec Benjamin,6lERHAmBCZmgODv3OYENXi,0.653,0.644,-6.204,0.0572,0.784,0.000202,0.161,88.968,0.363,0.9958,Calm
Clean (Taylor's Version),Taylor Swift,2ByBBvpR9b7IynvRmnG7kG,0.771,0.386,-8.917,0.0297,0.276,2.01e-05,0.121,103.96,0.239,0.9685,Calm
Never Be Alone,Shawn Mendes,3BYyBzKGPOCHeginhe0F77,0.376,0.466,-6.927,0.0353,0.514,5.8e-05,0.0781,199.835,0.276,0.9406,Calm
Moonlight,Ariana Grande,5A7CwBNDUhvLWuSU5oJEh3,0.626,0.412,-7.339,0.0292,0.417,3.55e-06,0.048,102.169,0.209,0.9632,Calm
Pray,Sam Smith,7DsX5K72fewVGb47qj7Tbg,0.535,0.382,-9.465,0.0426,0.282,1.14e-05,0.0865,87.801,0.147,0.9975,Calm
Bad Day,Daniel Powter,0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,-4.013,0.0309,0.448,0.00336,0.151,140.046,0.52,-0.9925,Calm
Story of My Life,One Direction,4nVBt6MZDDP6tRVdQTgxJg,0.6,0.663,-5.802,0.0477,0.225,0.0,0.119,121.07,0.286,0.9586,Calm
Next To Me,Imagine Dragons,31VOknKjFrEX47bZXzqcoF,0.301,0.672,-4.497,0.0623,0.28,3.1e-05,0.0609,169.497,0.384,0.4548,Calm
Monsters,James Blunt,4SykS8RWkF6eK6xeua7XLP,0.375,0.409,-8.713,0.037,0.205,0.0,0.1,127.854,0.196,0.6314,Calm
"Bitch, Don’t Kill My Vibe",Kendrick Lamar,4Pwjz3DfvfQWV0rO2V8jyh,0.587,0.698,-8.948,0.0943,0.0152,0.0,0.442,133.954,0.0985,-0.9613,Calm
BURN,¥$,04CyMEHliadfQWMUJb1w99,0.6,0.885,-6.21,0.393,0.0157,6.02e-06,0.856,105.003,0.736,0.9956,Calm
January 28th,J. Cole,6LBpGdlukUARutol7VgWIS,0.597,0.568,-8.559,0.342,0.242,0.0,0.0838,84.052,0.342,-0.7058,Calm
Robbery,Juice WRLD,6iaSML1PIYq936g62BDtBq,0.623,0.692,-5.122,0.0504,0.328,0.0,0.153,79.899,0.566,0.8568,Calm
Violent Crimes,Kanye West,3s7MCdXyWmwjdcWh7GWXas,0.669,0.419,-6.724,0.522,0.376,0.0,0.187,109.813,0.0397,-0.9833,Calm
You Know How We Do It,Ice Cube,2Ih217RCGAmyQR68Nn7Cqo,0.747,0.52,-10.523,0.0357,0.0977,0.0537,0.142,92.869,0.601,-0.9871,Calm
HONEST,Baby Keem,58k32my5lKofeZRtIvBDg9,0.676,0.536,-8.79,0.0432,0.403,3.37e-05,0.105,79.037,0.373,0.9988,Calm
Free Lunch,Isaiah Rashad,5FX89IUKm9QJT9ymrmyK4k,0.865,0.472,-7.359,0.237,0.223,5.39e-05,0.109,130.011,0.843,0.565,Calm
Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,7IBSffWIu7P2MC7kMwy2FM,0.877,0.477,-7.379,0.0587,0.307,0.0,0.0929,127.023,0.552,0.9971,Calm
90210 (feat. Kacy Hill),Travis Scott,51EC3I1nQXpec4gDk0mQyP,0.402,0.526,-6.741,0.0904,0.113,8.33e-06,0.105,81.404,0.312,0.8708,Calm
Purple,Nas,42qK1JWm8fDy3qHZbIZNuQ,0.865,0.595,-6.705,0.227,0.0377,0.0,0.0877,96.948,0.819,-0.9967,Calm
A.D.H.D,Kendrick Lamar,2Fw5S2gaOSZzdN5dFoC2dj,0.609,0.799,-6.883,0.24,0.33,0.0,0.108,157.74,0.582,-0.9796,Calm
Candy Paint,Post Malone,32lItqlMi4LBhb4k0BaSaC,0.664,0.667,-5.941,0.154,0.64,1.22e-06,0.0753,180.064,0.381,-0.9507,Calm
Los Pollos Hermanos,Knucks,0Y4mKsTiRbldLocloTolM1,0.798,0.618,-8.218,0.163,0.683,0.0,0.695,139.972,0.874,0.9935,Calm
Fuck Love,XXXTENTACION,7AQim7LbvFVZJE3O8TYgf2,0.797,0.533,-9.74,0.0412,0.0172,0.000152,0.103,131.036,0.329,-0.6004,Calm
Saint Pablo,Kanye West,1o0kWPueYo94LIjPYOE5Nf,0.461,0.772,-3.98,0.375,0.282,0.0,0.178,167.018,0.414,0.9965,Calm
It Was A Good Day,Ice Cube,2qOm7ukLyHUXWyR4ZWLwxA,0.798,0.744,-5.328,0.136,0.33,0.000106,0.292,82.356,0.794,-0.9984,Calm
Doomsday,MF DOOM,7EQvdUJqZ2i7SWvSB2VqGA,0.856,0.84,-7.736,0.334,0.0973,0.0,0.0773,95.416,0.792,-0.9896,Calm
Champagne Poetry,Drake,2HSmyk2qMN8WQjuGhaQgCk,0.423,0.667,-7.012,0.326,0.758,0.0,0.246,86.743,0.496,0.9976,Calm
So High (feat. Ghost Loft),Wiz Khalifa,0odHj0qIf86vHBsXB30IkZ,0.628,0.629,-4.829,0.0485,0.118,0.0,0.102,157.99,0.3,-0.9683,Calm
Chosen 1,Polo G,40QrLHWdsxyXLAdjJG4Rxs,0.77,0.576,-11.845,0.339,0.138,0.0,0.08,166.162,0.364,-0.9632,Calm
WAIT FOR U (feat. Drake & Tems),Future,59nOXPmaKlBfGMDeOVGrIK,0.463,0.642,-4.474,0.34,0.314,0.0,0.0686,83.389,0.339,0.5362,Calm
PRIDE.,Kendrick Lamar,6IZvVAP7VPPnsGX6bvgkqg,0.665,0.535,-7.056,0.0572,0.0786,1.68e-05,0.154,138.842,0.37,0.9989,Calm
Two Tens (feat. Anderson .Paak),Cordae,6clDsO8HwhHEgJDDp88VdL,0.603,0.546,-7.525,0.35,0.194,2.68e-06,0.0783,87.99,0.667,0.9641,Calm
Me and My Guitar,A Boogie Wit da Hoodie,6cZH4rX1KTt1aJ3Ql6Ynja,0.644,0.587,-6.736,0.353,0.473,0.0,0.0759,173.972,0.68,-0.9944,Calm
Family Business,Kanye West,5DBmXF7QO43Cuy9yqva116,0.744,0.524,-7.452,0.21,0.139,0.0,0.392,93.691,0.606,0.9946,Calm
I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),A$AP Rocky,3ZaEs1O8BG581qYPHpQ8d6,0.47,0.652,-9.629,0.0561,0.0831,4.08e-05,0.175,141.981,0.104,-0.9952,Calm
Flex,Playboi Carti,2xyBvir9n474qfsOkxXMgx,0.75,0.596,-5.569,0.282,0.478,0.0,0.166,130.104,0.27,-0.9999,Calm
Do Not Disturb,Drake,2KvHC9z14GSl4YpkNMX384,0.618,0.693,-5.943,0.45,0.246,0.0,0.112,170.982,0.454,0.7442,Calm
Kody Blu 31,JID,6ZGoFntcQUWTPGGQPQmecY,0.559,0.719,-7.897,0.156,0.149,4.2e-06,0.46,76.184,0.532,-0.8862,Calm
Fight the Feeling (feat. Kendrick Lamar & Iman Omari),Mac Miller,0jFxJ1US3dmwQn7DJi269h,0.569,0.881,-5.873,0.365,0.111,0.0,0.655,148.067,0.811,0.9907,Calm
Sky Walker (feat. Travis Scott),Miguel,5WoaF1B5XIEnWfmb5NZikf,0.674,0.506,-10.532,0.0434,0.173,0.0,0.0866,145.965,0.183,0.9773,Calm
Father Time (feat. Sampha),Kendrick Lamar,28qA8y1sz0FTuSapsCxNOG,0.514,0.779,-4.365,0.344,0.181,0.0,0.099,152.869,0.517,0.9042,Calm
2055,Sleepy Hallow,4XvcHTUfIlWfyJTRG0aqlo,0.829,0.512,-5.865,0.187,0.492,0.0,0.12,80.511,0.638,0.9961,Calm
Hide (feat. Seezyn),Juice WRLD,6rz0dTA0PdhXImFV5EjM0w,0.715,0.639,-5.017,0.0752,0.0622,0.0,0.157,149.996,0.151,-0.9149,Calm
Hard Work Pays Off,Future,6gzIcEUuswJQGfJNPYMjjv,0.736,0.482,-8.242,0.196,0.327,0.0,0.229,140.064,0.608,-0.9123,Calm
Everything I Am,Kanye West,0NrtwAmRAdLxua31SzHvXr,0.631,0.623,-6.969,0.265,0.463,1.7e-06,0.151,80.23,0.765,-0.9882,Calm
Suicidal (feat. Juice WRLD) - Remix,YNW Melly,4S2uhQE8L9V6p7rj7SiauJ,0.655,0.441,-5.245,0.0629,0.474,0.0,0.099,139.957,0.273,-0.7887,Calm
"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",A$AP Ferg,5oady7OSE7dH7LHiqmb3Cr,0.737,0.597,-7.333,0.119,0.292,0.0,0.13,92.049,0.449,-0.7506,Calm
Members Only (feat. PARTYNEXTDOOR),Drake,24FUBxaAYSBlWsbSnEzDcn,0.647,0.34,-8.795,0.0496,0.245,0.0,0.107,91.998,0.176,-0.9974,Calm
TEMPTATION,Joey Bada$$,3gJDgenxLephg09x86IxPs,0.775,0.707,-5.339,0.152,0.397,0.0,0.874,104.979,0.78,-0.9972,Calm
Soundtrack 2 My Life,Kid Cudi,0rFpcfF0YfvFUYsl99Bw9d,0.464,0.754,-6.653,0.128,0.465,1.57e-05,0.37,86.501,0.444,-0.9548,Calm
Kevin’s Heart,J. Cole,6tZ3b7ik1QDXFAZlXib0YZ,0.829,0.527,-6.644,0.367,0.482,0.0,0.631,116.079,0.475,0.9647,Calm
These Walls,Kendrick Lamar,7uWVT3UkCAZyANvv0bdyQn,0.752,0.489,-5.233,0.137,0.11,3.57e-06,0.202,108.005,0.373,-0.9758,Calm
Jet Fuel,Mac Miller,2JmFRXaJrkAUD2cs6U20KG,0.791,0.557,-9.622,0.0698,0.54,0.0,0.103,119.973,0.284,-0.9331,Calm
I Fall Apart,Post Malone,75ZvA4QfFiZvzhj2xkaWAh,0.556,0.538,-5.408,0.0382,0.0689,0.0,0.196,143.95,0.291,-0.9915,Calm
Hoe Cakes,MF DOOM,4b82tXj35SycILuILcgBQ6,0.511,0.613,-6.371,0.321,0.0987,0.0,0.144,92.184,0.95,0.9882,Calm
Partin Ways,Polo G,5Y3ID1NKAg8qydyVCrM7ji,0.744,0.439,-11.891,0.0632,0.424,0.0,0.104,124.008,0.39,-0.9928,Calm
4r Da Squaw,Isaiah Rashad,71lyUtIPCMAYjTwwwxy2jW,0.667,0.523,-9.477,0.329,0.532,2.12e-05,0.137,143.934,0.409,0.9918,Calm
Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9,0.472,0.471,-5.692,0.0603,0.151,0.0,0.14,105.029,0.219,0.9918,Calm
One Of Your Girls,Troye Sivan,1Fav4xZn60uGM3XmiHJmvT,0.637,0.639,-7.832,0.0542,0.0926,0.00503,0.223,92.987,0.81,0.9625,Calm
Snooze,SZA,4iZ4pt7kvcaH6Yo8UoZ4s2,0.559,0.551,-7.231,0.132,0.141,0.0,0.11,143.008,0.392,0.9725,Calm
lacy,Olivia Rodrigo,6QT6j7rKt7Vk3IuV2AUO9W,0.455,0.379,-7.628,0.0341,0.803,0.0,0.109,76.967,0.413,0.9463,Calm
cardigan,Taylor Swift,4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,130.033,0.551,0.9941,Calm
Moonlight,Kali Uchis,0JmnkIqdlnUzPaf8sqBRs3,0.642,0.706,-6.872,0.052,0.518,0.0,0.25,136.851,0.896,0.9632,Calm
we're not alike,Tate McRae,0tFRxPQHvAUMTbWYRJUo8R,0.707,0.811,-5.003,0.0338,0.0237,5.16e-06,0.153,113.022,0.672,0.5866,Calm
Single Soon,Selena Gomez,6iF4RgIjDvDqyW13PezSj3,0.61,0.571,-5.649,0.0782,0.00863,0.0,0.131,105.01,0.747,0.9207,Calm
The Door,Teddy Swims,3dj4wgM3cPeuLwMNHDuBon,0.731,0.861,-5.483,0.0532,0.0193,0.0,0.123,127.922,0.759,-0.9916,Calm
Infinity,Jaymes Young,1SOClUWhOi8vHZYMz3GluK,0.671,0.673,-6.941,0.0444,0.148,5.29e-05,0.304,121.963,0.494,0.9982,Calm
"You're On Your Own, Kid",Taylor Swift,4D7BCuvgdJlYvlX5WlN54t,0.696,0.396,-10.289,0.0656,0.401,5.2e-06,0.125,120.041,0.38,0.995,Calm
Until I Found You,Stephen Sanchez,0T5iIrXA4p5GsubkhuBIKV,0.539,0.508,-6.05,0.0288,0.727,0.0,0.174,101.358,0.227,-0.9661,Calm
making the bed,Olivia Rodrigo,5CscrLqFBgPfZR8fGtikov,0.537,0.413,-7.736,0.0319,0.346,0.0,0.12,133.21,0.226,0.7087,Calm
Satellite,Harry Styles,0rzaRSujxA0bKyjJl6vHYq,0.576,0.457,-6.473,0.0304,0.143,3.05e-05,0.0917,138.984,0.301,-0.9367,Calm
run for the hills,Tate McRae,51hyZpbJlIgZIaX3TtMxmu,0.544,0.831,-3.578,0.0941,0.543,0.0,0.118,130.005,0.233,0.9614,Calm
champagne problems,Taylor Swift,0sY6ZUTh4yoctD8VIXz339,0.462,0.24,-12.077,0.0377,0.92,0.0,0.113,171.319,0.32,-0.0423,Calm
Homesick (with Sam Fender),Noah Kahan,2l7UudWZ44l1WbHx6ANod9,0.465,0.63,-6.442,0.0398,0.0285,5.3e-06,0.339,169.833,0.389,0.0,Calm
If We Ever Broke Up,Mae Stephens,6maTPqynTmrkWIralgGaoP,0.898,0.732,-3.982,0.0427,0.621,1.29e-05,0.0908,115.955,0.96,-0.9376,Calm
Fingers Crossed,Lauren Spencer Smith,4wH7ZoqgETaACS9BlUkvuY,0.607,0.47,-7.167,0.0559,0.589,0.0,0.31,109.696,0.445,0.9682,Calm
the 1,Taylor Swift,0Jlcvv8IykzHaSmj49uNW8,0.777,0.357,-6.942,0.0522,0.757,7.28e-06,0.108,139.883,0.172,0.991,Calm
Too Well,Reneé Rapp,6Szgu8v7CAapag3XuuJX0b,0.668,0.618,-4.639,0.0607,0.125,0.0,0.112,120.951,0.389,0.7791,Calm
she's all i wanna be,Tate McRae,7l9IqDtVWJurTvkQHq1BGh,0.602,0.626,-5.323,0.0396,0.0129,9.02e-06,0.144,160.118,0.619,-0.9982,Calm
When You're Gone,Shawn Mendes,0U1W2LZVUX7qTm7dDpqxh6,0.603,0.691,-5.805,0.0372,0.0248,0.0,0.583,147.148,0.577,0.9608,Calm
Calm Down,Rema,6hgoYQDUcPyCz7LcTUHKxa,0.811,0.781,-6.333,0.0428,0.376,0.001,0.121,107.007,0.824,0.9828,Calm
Son of a Bitch,Jessie Murph,5EyxR5yEN3mohQ5EycOpII,0.597,0.679,-7.514,0.174,0.271,0.0,0.0968,149.068,0.498,-0.9848,Calm
Thousand Miles,The Kid LAROI,1r8ZCjfrQxoy2wVaBUbpwg,0.376,0.657,-4.658,0.0768,0.0858,0.0,0.0884,80.565,0.203,-0.2658,Calm
Ghost Of You,5 Seconds of Summer,1MhXdlCQPnO56T57MfmaRm,0.458,0.561,-4.819,0.0269,0.0965,0.0,0.156,149.875,0.206,0.6398,Calm
NIGHTS LIKE THESE,Benson Boone,33vZRjxJScapmRShRJq8I0,0.667,0.593,-6.016,0.0432,0.369,0.0,0.112,95.947,0.458,0.5568,Calm
Question...?,Taylor Swift,0heeNYlwOGuUSe7TgUD27B,0.751,0.502,-8.763,0.167,0.2,0.0,0.296,108.943,0.106,0.9964,Calm
sun and moon,anees,7m4BsKrYkOFy3VNmAMu5bO,0.815,0.442,-7.462,0.107,0.457,0.0,0.101,90.019,0.706,0.9984,Calm
feel like shit,Tate McRae,03zuGqxMwUFFmCwusq0WKE,0.519,0.383,-7.174,0.0495,0.572,0.0,0.124,144.565,0.157,-0.9436,Calm
Let Somebody Go,Coldplay,4cGqn0E8JCSY9gQllQj4Mf,0.592,0.342,-8.93,0.0339,0.193,0.00245,0.11,130.953,0.155,0.9507,Calm
Overpass Graffiti,Ed Sheeran,4btFHqumCO31GksfuBLLv3,0.52,0.849,-3.794,0.186,0.00253,0.0,0.119,175.908,0.774,0.9909,Calm
Male Fantasy,Billie Eilish,4ak9GGe6afmi2HbxEjvhIC,0.687,0.288,-10.415,0.045,0.863,0.0,0.0986,110.927,0.308,0.5541,Calm
WYD Now?,Sadie Jean,3ZBeHiRJUj1vdiU8zzGPgb,0.378,0.334,-10.993,0.304,0.776,0.0,0.115,181.296,0.496,0.9402,Calm
That's Hilarious,Charlie Puth,0wPKDeY4fZXT6k9bzV0kx0,0.713,0.442,-5.909,0.0604,0.739,0.0,0.112,108.038,0.546,-0.8256,Calm
this is what heartbreak feels like,JVKE,4RxdAzEmkPXTiIU6ULLoXh,0.707,0.474,-4.603,0.0672,0.578,0.0,0.11,109.991,0.538,0.9671,Calm
Dive,Olivia Dean,36vmaZyO0iAE6FZ7287fg2,0.626,0.717,-6.028,0.0381,0.143,5.87e-05,0.119,90.081,0.363,0.9961,Calm
History Of Man,Maisie Peters,7ijN634pExtKjNIm7vvvAa,0.451,0.536,-5.677,0.071,0.606,1.68e-06,0.109,125.3,0.287,0.4274,Calm
Waffle House,Jonas Brothers,5iE3eUH2WGCXcE2xr6DEmU,0.729,0.763,-4.407,0.0363,0.033,1e-06,0.192,126.002,0.864,-0.5983,Calm
my future,Billie Eilish,3YUMWmx8EJq0DurfuIwoGh,0.456,0.285,-10.755,0.0979,0.814,0.143,0.307,104.89,0.0809,0.9922,Calm
ROOM FOR 2,Benson Boone,7wfxf9QXBIWgBx1aG5QWhR,0.593,0.503,-5.635,0.0652,0.112,0.0,0.331,159.971,0.278,-0.8566,Calm
